"date","cc_ce","ic_ce","cc_ce_hat","ic_ce_hat","cc_gap","ic_gap"
1998-05-01,0.0180277059642815,0.0131411554766336,0.0166648608846943,0.00923710591236071,0.0013628450795872,0.00390404956427284
1998-06-01,0.0187003878625552,0.0114182790516765,0.0164008355392322,0.00790868617400128,0.00229955232332296,0.00350959287767517
1998-07-01,0.0195265582528167,0.0111448850959837,0.0159585353175096,0.00852484292222614,0.00356802293530708,0.00262004217375751
1998-08-01,0.0187220682363161,0.0130776692229898,0.0159185918451442,0.00820478021928082,0.00280347639117186,0.00487288900370901
1998-09-01,0.0180142174261658,0.0101743095170541,0.0171080714572337,0.00885086529153159,0.000906145968932064,0.00132344422552255
1998-10-01,0.0180293398434433,0.0129364095254424,0.00802725565337939,0.00505998099763411,0.0100020841900639,0.00787642852780824
1998-11-01,0.0183571233043745,0.0105290545010683,0.0115418733957342,0.00632580828834667,0.00681524990864029,0.00420324621272167
1998-12-01,0.0184945674493647,0.0105290545010683,0.0153015869764241,0.00869578446366758,0.00319298047294057,0.00183327003740076
1999-01-01,0.0189230256786253,0.013493990417033,0.0150234965937207,0.00860006853159264,0.00389952908490457,0.00489392188544034
1999-02-01,0.018536655750682,0.00997777586936957,0.0130211081178783,0.00657709975260213,0.00551554763280374,0.00340067611676744
1999-03-01,0.0184249642297562,0.0100191430993421,0.0164773238610521,0.0108670624697555,0.00194764036870413,-0.000847919370413428
1999-04-01,0.0183992576748567,0.010147344791407,0.0164080330374903,0.0111224628158496,0.00199122463736637,-0.000975118024442671
1999-05-01,0.0182093033274648,0.0124004829379593,0.0195971638319349,0.0108127925682261,-0.00138786050447008,0.00158769036973311
1999-06-01,0.0180271609553987,0.00967040313994701,0.0192422136063503,0.00993553237868385,-0.00121505265095165,-0.000265129238736846
1999-07-01,0.017915901767042,0.0121715728765697,0.0190464988511268,0.00995530027975552,-0.00113059708408479,0.00221627259681414
1999-08-01,0.017810115277947,0.00950036191640974,0.0182070012311701,0.00951164790683395,-0.000396885953223125,-1.12859904242112e-05
1999-09-01,0.0176610339323111,0.00945951771212595,0.0178354001256463,0.00868791158093567,-0.000174366193335173,0.000771606131190277
1999-10-01,0.0170631540047347,0.0117822425408383,0.0115262491699147,0.00695883926172251,0.00553690483482007,0.00482340327911582
1999-11-01,0.0169248019142931,0.00914503260573333,0.0179192277118816,0.00972045331407024,-0.000994425797588537,-0.000575420708336908
1999-12-01,0.0170181185735353,0.00903954420832913,0.00987341736047604,0.0065511089336565,0.00714470121305922,0.00248843527467264
2000-01-01,0.0170378647364258,0.0116449904966945,0.0134656192140084,0.00874195537977384,0.00357224552241742,0.00290303511692061
2000-02-01,0.0173423142105765,0.00948880987074618,0.0159822386219884,0.00864986703786917,0.0013600755885881,0.000838942832877006
2000-03-01,0.0167891367840692,0.00887506557272345,0.0157553769980505,0.0105257784870915,0.00103375978601868,-0.00165071291436805
2000-04-01,0.0161652710879226,0.0108923479891827,0.012726692926354,0.00941804157508989,0.00343857816156862,0.00147430641409284
2000-05-01,0.0159575304303969,0.00905556765816443,0.0163368274419104,0.00910236164265209,-0.000379297011513468,-4.67939844876614e-05
2000-06-01,0.0162683393292046,0.00933629827644234,0.015190151603233,0.0076378067551027,0.00107818772597159,0.00169849152133963
2000-07-01,0.0166403756550442,0.0117685817468308,0.0151652216872386,0.00816131368639149,0.00147515396780563,0.00360726806043928
2000-08-01,0.016892901493883,0.00998135306121037,0.0159739404020221,0.00879730918716029,0.000918961091860959,0.00118404387405008
2000-09-01,0.0169116514376831,0.0119760279335546,0.019422386155846,0.00993787515508518,-0.00251073471816297,0.00203815277846939
2000-10-01,0.0167843696779768,0.0095491464110025,0.017183881396811,0.00958446429318612,-0.000399511718834247,-3.53178821836213e-05
2000-11-01,0.0175378322270177,0.0106039939796597,0.012734764921579,0.0069831656610896,0.00480306730543863,0.00362082831857015
2000-12-01,0.0182924844537676,0.013720949577271,0.0141786670469737,0.00850994566141517,0.00411381740679391,0.00521100391585586
2001-01-01,0.0188874424086739,0.0107218706775734,0.017705691805165,0.0108523626864483,0.00118175060350892,-0.000130492008874866
2001-02-01,0.0196028907645488,0.0117073367324975,0.021906192218135,0.01186435360425,-0.00230330145358627,-0.000157016871752583
2001-03-01,0.0203825915072047,0.0152628982586633,0.0270946690085199,0.0166125534476252,-0.00671207750131524,-0.00134965518896187
2001-04-01,0.0211563868902453,0.0124479325219462,0.0243350366551938,0.0155648189788149,-0.0031786497649485,-0.00311688645686871
2001-05-01,0.0221133168005651,0.0123773393318406,0.0270743766894756,0.0151918830320649,-0.00496105988891048,-0.00281454370022423
2001-06-01,0.0231184853907903,0.0155775639499591,0.0302025111993385,0.0152381811085911,-0.00708402580854822,0.000339382841367997
2001-07-01,0.0236561920854542,0.012426184211843,0.0294849705013955,0.0155356325024982,-0.00582877841594128,-0.00310944829065521
2001-08-01,0.0243528233297425,0.012426184211843,0.0214524779022943,0.0114313744100695,0.00290034542744818,0.000994809801773465
2001-09-01,0.0254627500853481,0.0169767278019839,0.0263935666580881,0.0135175495469459,-0.000930816572740047,0.00345917825503809
2001-10-01,0.0274497708490795,0.0149641132084422,0.0337952995169121,0.0183275197787478,-0.00634552866783261,-0.00336340657030556
2001-11-01,0.0284536037164165,0.0139291537405676,0.0317821308274694,0.0167614598810997,-0.00332852711105293,-0.0028323061405321
2001-12-01,0.0279314549923986,0.0162169588800799,0.0275453188199467,0.0151092399460905,0.00038613617245184,0.00110771893398939
2002-01-01,0.027593095650244,0.0126988081375859,0.0335881835878313,0.018465907221928,-0.00599508793758727,-0.00576709908434215
2002-02-01,0.0276222391817715,0.0124034870181071,0.0312545249630432,0.0167732735085484,-0.00363228578127166,-0.00436978649044127
2002-03-01,0.0280617236372063,0.0161416306620354,0.0273496115385267,0.0170853976459756,0.000712112098679624,-0.000943766983940209
2002-04-01,0.0287181871008124,0.0133656237045727,0.0327085856311274,0.019908223609938,-0.00399039853031502,-0.00654259990536526
2002-05-01,0.0288952796688258,0.0127350963195579,0.0332036623074826,0.0184259921799495,-0.00430838263865675,-0.0056908958603916
2002-06-01,0.0282974462963674,0.0150703829307238,0.0308695156008639,0.0160433433536985,-0.00257206930449655,-0.000972960422974643
2002-07-01,0.0273889888737982,0.0120678030452007,0.0327408336491315,0.0171133341242012,-0.00535184477533328,-0.00504553107900053
2002-08-01,0.0274870788532136,0.015381759321862,0.0294403030465189,0.0159832777364626,-0.00195322419330534,-0.000601518414600554
2002-09-01,0.0277856475554977,0.0128025008989888,0.0318931574753,0.0166128292989742,-0.00410750991980235,-0.00381032839998544
2002-10-01,0.0279127290970162,0.0127955419892108,0.0306702197940936,0.0165784971061958,-0.0027574906970774,-0.00378295511698494
2002-11-01,0.0273369297075017,0.0153939005158542,0.0299832794036215,0.0155614984105662,-0.00264634969611979,-0.000167597894711947
2002-12-01,0.0273396772165178,0.0130074926847376,0.0282032459172462,0.0155556839527447,-0.000863568700728415,-0.0025481912680071
2003-01-01,0.0268964731157758,0.0124458712909433,0.0287565833329527,0.0163043657873648,-0.00186011021717683,-0.00385849449642152
2003-02-01,0.0270737086246658,0.0129500078495638,0.0304543827944736,0.0154116143187112,-0.00338067416980777,-0.00246160646914744
2003-03-01,0.0278913551056784,0.0168334347776872,0.0257224769054438,0.0159464135760715,0.00216887820023465,0.000887021201615736
2003-04-01,0.0286636850643157,0.0137800483331444,0.0285922511721479,0.0171865482047052,7.14338921678111e-05,-0.0034064998715608
2003-05-01,0.0293700606078113,0.0167413767714992,0.0322813629997578,0.0175517048773093,-0.00291130239194647,-0.000810328105810085
2003-06-01,0.029230285905521,0.0133220295346789,0.0269909973296896,0.0132925378058812,0.00223928857583135,2.9491728797704e-05
2003-07-01,0.0285776286933696,0.0130076119818282,0.0303382717705137,0.0152382073573614,-0.00176064307714418,-0.00223059537553314
2003-08-01,0.0284207628988135,0.0158130203983222,0.029933241320544,0.0154158056842579,-0.00151247842173047,0.000397214714064228
2003-09-01,0.0282575750571217,0.0125018482109673,0.0317394973980698,0.0156455891687588,-0.0034819223409481,-0.00314374095779143
2003-10-01,0.0275747818592524,0.0120858420024203,0.0292141300598763,0.015391377548392,-0.00163934820062386,-0.00330553554597178
2003-11-01,0.0266821854783799,0.0143558921691052,0.0291390417607435,0.0157462708752507,-0.00245685628236352,-0.00139037870614547
2003-12-01,0.0258663120473919,0.0113344316685002,0.0278781017014078,0.0156075523969933,-0.00201178965401583,-0.00427312072849314
2004-01-01,0.024936169876386,0.0142653077782133,0.0236898649598091,0.0134975724571372,0.00124630491657695,0.000767735321076157
2004-02-01,0.0246712201011604,0.0114296719178022,0.0251123863562952,0.0129786040997898,-0.000441166255134767,-0.00154893218198756
2004-03-01,0.0241286473178136,0.0108356141258167,0.0291632185072047,0.0179681991810148,-0.00503457118939105,-0.00713258505519812
2004-04-01,0.023799602044798,0.0110481865028422,0.0279658201219909,0.0174611920448731,-0.00416621807719285,-0.0064130055420309
2004-05-01,0.0236001319151882,0.0133323772514556,0.0220392288573903,0.0123672715895039,0.00156090305779789,0.000965105661951763
2004-06-01,0.0234030411509415,0.0110719801564736,0.0233358093000062,0.0114357856051131,6.72318509353786e-05,-0.000363805448639563
2004-07-01,0.0231346212652725,0.0136016028350848,0.0297952593109228,0.0153601440927399,-0.00666063804565033,-0.00175854125765515
2004-08-01,0.0229323816895905,0.0108099035942977,0.0218793075061754,0.0115641757457012,0.00105307418341506,-0.000754272151403539
2004-09-01,0.0227043664817137,0.0106988701017664,0.0232329598717442,0.0118933547767444,-0.00052859339003055,-0.00119448467497805
2004-10-01,0.0219992906218663,0.0132249155286237,0.0254735738474202,0.0134242749788482,-0.00347428322555389,-0.000199359450224423
2004-11-01,0.0216548092892345,0.0104136310899043,0.0246373974104714,0.0134061821844081,-0.00298258812123684,-0.00299255109450374
2004-12-01,0.0215320630672623,0.0103027635345746,0.0269532173688339,0.0145423178617929,-0.00542115430157167,-0.00423955432721838
2005-01-01,0.0215078951734026,0.013557917619771,0.0260046934435303,0.0145366832269252,-0.00449679827012761,-0.000978765607154142
2005-02-01,0.0212133638238293,0.00984666468949009,0.0231260444575338,0.0119172808095054,-0.0019126806337045,-0.00207061612001534
2005-03-01,0.0210001641874089,0.0104862635987513,0.0220324296531974,0.0139587576569065,-0.00103226546578849,-0.00347249405815522
2005-04-01,0.0204916196364824,0.0127148123685131,0.0196589158968694,0.0126018571332693,0.000832703739613,0.000112955235243784
2005-05-01,0.0203488140396455,0.0102914446646133,0.0218047992934105,0.0118291683331166,-0.00145598525376506,-0.00153772366850321
2005-06-01,0.0204570000978553,0.0102521042798098,0.0228260504357617,0.011617555861872,-0.00236905033790644,-0.00136545158206223
2005-07-01,0.0203349579412234,0.0127093487132646,0.0168365120111158,0.00881417495386626,0.00349844593010757,0.00389517375939838
2005-08-01,0.0202217334721071,0.00989636709300446,0.0186816471249491,0.0101579667173086,0.00154008634715801,-0.000261599624304189
2005-09-01,0.0212854166335286,0.0119963088039508,0.0253237046085956,0.0129606825313403,-0.00403828797506698,-0.000964373727389535
2005-10-01,0.02187046372576,0.0137382773136417,0.0227089564530237,0.0122631914247612,-0.000838492727263763,0.00147508588888057
2005-11-01,0.0210735500246876,0.00989998518512855,0.0184674528490505,0.0101440227692813,0.0026060971756371,-0.000244037584152758
2005-12-01,0.0205910330162556,0.0123418255026583,0.0196736381876877,0.0110046734027295,0.000917394828567824,0.00133715209992884
2006-01-01,0.0198575203885557,0.00918711248324653,0.0185842042025892,0.0108728450435641,0.0012733161859665,-0.00168573256031759
2006-02-01,0.0194711646438038,0.00903179359088395,0.0194271353743735,0.00976983311103894,4.40292694302326e-05,-0.000738039520154993
2006-03-01,0.0190692770098156,0.00937349515408162,0.0186115340998637,0.0129386454398401,0.000457742909951934,-0.00356515028575849
2006-04-01,0.0185574782877311,0.0117327163851628,0.0235182143601494,0.0155994174060966,-0.00496073607241836,-0.00386670102093383
2006-05-01,0.0184241519651724,0.010287381758005,0.0250161685758449,0.0145836117644821,-0.00659201661067251,-0.00429623000647706
2006-06-01,0.0186154462540609,0.00944491398067779,0.0199826068474238,0.0109275313809525,-0.0013671605933629,-0.00148261740027471
2006-07-01,0.0188494901914738,0.0122667132216907,0.0184891761768646,0.00972037800583724,0.000360314014609127,0.00254633521585346
2006-08-01,0.0189791602779139,0.00967331149288909,0.0198127881303792,0.0104513606618034,-0.000833627852465324,-0.000778049168914304
2006-09-01,0.0188248644183813,0.0121666710185025,0.01696200765936,0.00832159236943945,0.00186285675902125,0.00384507864906306
2006-10-01,0.0187300994846411,0.00966270231972081,0.0192085923708296,0.0108380958578244,-0.000478492886188533,-0.00117539353810354
2006-11-01,0.0189578850583429,0.00999193861112176,0.0179490337847497,0.0100281557342244,0.00100885127359317,-3.62171231026043e-05
2006-12-01,0.0189976996796286,0.0124037858620822,0.0217451058843282,0.0117624105293382,-0.00274740620469957,0.000641375332744009
2007-01-01,0.0192413804942155,0.00967309571047219,0.0207133014310718,0.0113987070896533,-0.00147192093685634,-0.00172561137918113
2007-02-01,0.019584398072601,0.00984079319323845,0.0216070194242872,0.0107821878535597,-0.00202262135168621,-0.000941394660321228
2007-03-01,0.0192013617767371,0.0117921820836095,0.0162399343337032,0.0108144924574291,0.00296142744303396,0.000977689626180426
2007-04-01,0.0189578247263277,0.00972955668045907,0.0189446242380278,0.0120782341162451,1.32004882999678e-05,-0.00234867743578608
2007-05-01,0.0185913523533128,0.00924345861055323,0.0201650292497787,0.0109440401340601,-0.00157367689646593,-0.00170058152350688
2007-06-01,0.0188514907735358,0.0119701649714313,0.0230036980942417,0.0117558608949243,-0.0041522073207059,0.000214304076507004
2007-07-01,0.019234555119437,0.00948014458241892,0.0295038562533495,0.0151316814157521,-0.0102693011339125,-0.0056515368333332
2007-08-01,0.0193158891611457,0.00968442543136171,0.0265574068311518,0.014276203590847,-0.00724151767000619,-0.00459177815948525
2007-09-01,0.0191963470347273,0.0118558551960498,0.0227422906974872,0.011339474191501,-0.00354594366275987,0.000516381004548806
2007-10-01,0.0193159021143446,0.00990017740846472,0.0231561826719252,0.012631260922879,-0.00384028055758062,-0.0027310835144143
2007-11-01,0.019730608707997,0.010133921124887,0.0192603464213621,0.0104001417533518,0.000470262286634885,-0.000266220628464832
2007-12-01,0.020448805127004,0.0131273487190686,0.0204391913348907,0.0113948953713806,9.61379211339083e-06,0.00173245334768801
2008-01-01,0.0210415002439686,0.0101871309801081,0.0230218700664131,0.0126676588782636,-0.00198036982244448,-0.00248052789815554
2008-02-01,0.0213835773359206,0.0104277126711512,0.0230672997173196,0.0115785989506274,-0.00168372238139902,-0.00115088627947621
2008-03-01,0.0218989484272021,0.0136605291445435,0.0232041383289445,0.013515865546504,-0.00130518990174247,0.000144663598039418
2008-04-01,0.0222217958796247,0.0107810197283739,0.0309323783695882,0.0181783075481727,-0.00871058248996353,-0.00739728781979877
2008-05-01,0.0225936585907008,0.0137499236313197,0.0223626159047249,0.0115395072122448,0.00023104268597585,0.00221041641907499
2008-06-01,0.0229246613869509,0.0114932567757978,0.0235915257063392,0.010957660884187,-0.000666864319388318,0.000535595891610816
2008-07-01,0.0237582118421968,0.011908090752547,0.0230148618359299,0.0114604873142308,0.000743350006266921,0.000447603438316192
2008-08-01,0.0252672930666481,0.0161941058286835,0.0283941303044642,0.0141426969331106,-0.00312683723781616,0.00205140889557296
2008-09-01,0.0263425368139336,0.013882799269301,0.0330671204273218,0.0165401082417958,-0.00672458361338823,-0.00265730897249479
2008-10-01,0.0278635809531909,0.0141969089766861,0.0345411780504752,0.0180583629662092,-0.00667759709728425,-0.00386145398952309
2008-11-01,0.0305939280977866,0.0194096614573421,0.0364075120921993,0.0190192452291589,-0.00581358399441264,0.000390416228183154
2008-12-01,0.0337727362545075,0.0168480939775928,0.0375444738402462,0.0199415803071275,-0.0037717375857387,-0.00309348632953471
2009-01-01,0.0363082761762303,0.0213613243363817,0.0436690881455096,0.0231531234266957,-0.00736081196927931,-0.00179179909031403
2009-02-01,0.0395632639894454,0.01924012989179,0.0399902141861151,0.0197481919260781,-0.000426950196669676,-0.000508062034288107
2009-03-01,0.0430643551722003,0.0196957385577058,0.0435103306894069,0.0250334234377737,-0.000445975517206668,-0.00533768488006788
2009-04-01,0.0462622769419753,0.0187831801117794,0.0466678445711421,0.026804197752697,-0.000405567629166818,-0.00802101764091757
2009-05-01,0.0488138272152242,0.0228898969104122,0.0483090200611338,0.0253594469401153,0.000504807154090424,-0.00246955002970305
2009-06-01,0.0488785323159677,0.0179004978126198,0.0453253152948806,0.0225127072483884,0.00355321702108708,-0.00461220943576863
2009-07-01,0.0461306741706097,0.0170275464522889,0.0443724948079466,0.0226170687884904,0.00175817936266306,-0.00558952233620145
2009-08-01,0.0454453642692643,0.0210101588175639,0.0441918776766387,0.0224031507420236,0.00125348659262554,-0.00139299192445974
2009-09-01,0.0449715836850556,0.0164564548678344,0.0471466633300948,0.023736536048072,-0.00217507964503921,-0.00728008118023758
2009-10-01,0.0437372961213015,0.0199281734616795,0.0434933970304169,0.022936437478034,0.000243899090884674,-0.00300826401635449
2009-11-01,0.0414228363865629,0.0149897490522568,0.0419312895332823,0.0221019817802793,-0.000508453146719413,-0.00711223272802247
2009-12-01,0.0390048290432396,0.014731828268969,0.0399590444003379,0.0211743195335187,-0.000954215357098304,-0.00644249126454972
2010-01-01,0.0371863688281617,0.01843564761702,0.0345934363036823,0.0187871069885666,0.00259293252447936,-0.000351459371546615
2010-02-01,0.0368386351663567,0.0149314144726427,0.0391558883105322,0.0197942704498015,-0.00231725314417545,-0.00486285597715881
2010-03-01,0.0363621824142703,0.0144549617205563,0.0371558621406652,0.0217712639225232,-0.000793679726394846,-0.00731630220196684
2010-04-01,0.0367206379530487,0.0145702023688493,0.0386737993923306,0.0228653526408196,-0.0019531614392819,-0.00829515027197027
2010-05-01,0.036436912091577,0.0179035653021204,0.0423408845245564,0.0227221203632099,-0.00590397243297939,-0.00481855506108951
2010-06-01,0.0357233416068538,0.0143571472731849,0.0416700023465283,0.0212213301613854,-0.00594666073967447,-0.00686418288820045
2010-07-01,0.0356385431579279,0.0180687398071374,0.0374704724472173,0.0194432674534995,-0.00183192928928935,-0.00137452764636209
2010-08-01,0.0351935610357718,0.0149885718056523,0.0392590364773902,0.0204044781056986,-0.00406547544161837,-0.0054159063000463
2010-09-01,0.0352448377287912,0.0143101417133965,0.0391778198010873,0.0197999514432232,-0.00393298207229612,-0.00548980972982666
2010-10-01,0.0346221597472735,0.01772606336238,0.0372237355773818,0.0191814140524293,-0.00260157583010832,-0.00145535069004923
2010-11-01,0.0333384779983169,0.0135483506106853,0.0378318709977674,0.0194949687804882,-0.00449339299945051,-0.00594661816980284
2010-12-01,0.0325796114391847,0.0133576406900657,0.0341520573869643,0.01756341445761,-0.00157244594777964,-0.00420577376754426
2011-01-01,0.031193188448265,0.016988123761892,0.0324188837812642,0.0175419780734782,-0.00122569533299924,-0.00055385431158627
2011-02-01,0.0306566420568782,0.0127906909510545,0.0335203589064757,0.0171469661840031,-0.00286371684959748,-0.00435627523294868
2011-03-01,0.0299896306202961,0.0129340486329467,0.0335302802261682,0.0195335948999844,-0.00354064960587211,-0.0065995462670377
2011-04-01,0.0300294316781134,0.0167476118646103,0.0328492676504205,0.0193030358023473,-0.00281983597230712,-0.00255542393773698
2011-05-01,0.0300523216594096,0.0134583434526405,0.0374479960179539,0.0195596126311982,-0.00739567435854427,-0.00610126917855765
2011-06-01,0.0297974891206614,0.0133229636664305,0.0344138400483003,0.0173091566499936,-0.00461635092763888,-0.00398619298356305
2011-07-01,0.0295927709809585,0.0164042042491717,0.0327658603583778,0.0166899285257823,-0.00317308937741922,-0.000285724276610621
2011-08-01,0.0295372158148835,0.013019902988369,0.0323022444720932,0.0166868624880475,-0.00276502865720967,-0.00366695949967852
2011-09-01,0.0297498424357253,0.0132822087262299,0.0311798023938657,0.015203777252527,-0.00142995995814036,-0.00192156852629707
2011-10-01,0.0293515793500766,0.0159540138460002,0.0305484129962783,0.0159250163719896,-0.00119683364620165,2.8997474010542e-05
2011-11-01,0.0289447394641802,0.0123386610118353,0.0290220457058032,0.0152053216217018,-7.73062416229708e-05,-0.00286666060986641
2011-12-01,0.0283179006163728,0.0149379422012265,0.0271588156513454,0.0148133337408483,0.00115908496502742,0.000124608460378154
2012-01-01,0.0272653722385935,0.0119371176972154,0.025580801912863,0.0143187612185536,0.00168457032573048,-0.00238164352133816
2012-02-01,0.0267163122253861,0.0114789093408696,0.0233381574788922,0.0116812984843232,0.00337815474649389,-0.000202389143453574
2012-03-01,0.0263612007492181,0.0144809640893421,0.0251483804095625,0.0152645977914882,0.00121282033965556,-0.000783633702146147
2012-04-01,0.026155347953614,0.0120190238715524,0.025037418220938,0.0151171739103012,0.00111792973267597,-0.0030981500387488
2012-05-01,0.0261947029761142,0.0117592807230513,0.0270781046291686,0.014115669276682,-0.000883401653054481,-0.00235638855363074
2012-06-01,0.026166367359914,0.014923424532065,0.0280809170613997,0.0134055481991113,-0.00191454970148562,0.00151787633295376
2012-07-01,0.0259282741776774,0.0116866455493426,0.0258369959681407,0.0131527697767301,9.12782095367666e-05,-0.00146612422738744
2012-08-01,0.0259321958708148,0.0117101757081668,0.026673715637735,0.0132912122775353,-0.000741519766920246,-0.0015810365693685
