date,cc_ce,ic_ce,temp_layoff_share,perm_job_loser_share,completed_temp_share,job_leaver_share,reentrant_share,new_entrant_share,month_of_year
1996-09-01,0.021789951563395984,0.0030200185597872922,0.13913168075655538,0.21965897693079237,0.09757844963461813,0.1114772890098868,0.3487605674165353,0.079954148158762,Sep
1996-10-01,0.021570396401329295,0.0029722037923181105,0.13639596074527094,0.22429241928601906,0.09287441331247333,0.11591523254160148,0.35357701607168257,0.08050064002275636,Oct
1996-11-01,0.02129290303841818,0.0029494081290141957,0.13653952459922608,0.22249861802100607,0.09273079049198452,0.11691542288557213,0.3468767274737424,0.0789110005527916,Nov
1996-12-01,0.02181150437858224,0.003099333453051481,0.13180752791948158,0.2146697918102854,0.09099682889838688,0.12105335723149042,0.3551633806700676,0.0845167516889563,Dec
1997-01-01,0.02169051293452957,0.0029557165650911563,0.13327745180217937,0.21668063704945514,0.10240290583962,0.12014529198100028,0.34814193908913105,0.08242525845208158,Jan
1997-02-01,0.021056210928304255,0.0027965961305397888,0.1357364122782315,0.21064488876372853,0.0963108983384962,0.11194029850746269,0.3576457335961701,0.08645451985356238,Feb
1997-03-01,0.020468555186454275,0.002784825577846948,0.14442857142857143,0.2087142857142857,0.10114285714285715,0.11257142857142857,0.3535714285714286,0.088,Mar
1997-04-01,0.02014749343467369,0.0028345618385020093,0.14244143750909355,0.20776953295504147,0.09821038847664776,0.11232358504292157,0.3551578641059217,0.08409719191037393,Apr
1997-05-01,0.019961556580129748,0.002806823007054895,0.14154770848985726,0.21412471825694968,0.0994740796393689,0.12126220886551466,0.35702479338842974,0.08835462058602554,May
1997-06-01,0.019898277370891018,0.0028215592612611745,0.1363435799382262,0.21503162229739667,0.09751434034416825,0.11869392557729078,0.3418149727901162,0.08001176643624063,Jun
1997-07-01,0.0195435234007794,0.002757793949812559,0.129526671675432,0.21006761833208115,0.10007513148009016,0.11945905334335086,0.34440270473328327,0.08775356874530428,Jul
1997-08-01,0.019568496398295266,0.002843477165427344,0.1260593220338983,0.21625302663438256,0.10547820823244553,0.13468523002421307,0.3347457627118644,0.08353510895883777,Aug
1997-09-01,0.019244277999511682,0.002714737057543823,0.12800480769230768,0.21844951923076922,0.09390024038461539,0.1287560096153846,0.3389423076923077,0.08323317307692307,Sep
1997-10-01,0.018951342618153944,0.002651733789947065,0.15416795785559342,0.20994731949178805,0.0968391695072823,0.1151224047102572,0.348311124883793,0.08227455841338704,Oct
1997-11-01,0.018947065628170157,0.0026910820977978926,0.12682308180088775,0.21813570069752694,0.10415345592897908,0.10748256182625238,0.35240963855421686,0.08449587824984148,Nov
1997-12-01,0.019120283722513474,0.0026795342248416712,0.14993823347745522,0.2157195799876467,0.0980543545398394,0.11117974058060531,0.33446571957998766,0.08292155651636812,Dec
1998-01-01,0.01934209585023546,0.002730608819925997,0.1359924623115578,0.21655150753768845,0.09563442211055276,0.12735552763819097,0.3489321608040201,0.08055904522613065,Jan
1998-02-01,0.018908956001620174,0.0027119060197895177,0.1328893117665715,0.2194735172851253,0.09023152553124009,0.12305740564541706,0.346336822074215,0.0851569933396765,Feb
1998-03-01,0.0188877028196469,0.0026779009286322826,0.15602616007474307,0.21955777016505762,0.08969168483338524,0.11413889753970725,0.3419495484272812,0.08657739022111492,Mar
1998-04-01,0.018432244105239543,0.0026265420007924385,0.12068675307187342,0.2316108399259384,0.10015148964820737,0.10351792627503788,0.35398081131122705,0.08853728328564214,Apr
1998-05-01,0.01802770596428148,0.0026282310953267105,0.1352736894327766,0.2272201091450306,0.10203406647924591,0.12303621630560609,0.34049942120059534,0.08384322804696544,May
1998-06-01,0.01870038786255517,0.0028545697629191132,0.13522215067611076,0.2110431423052157,0.10415325177076626,0.11896329684481649,0.33483580167417903,0.08902124919510625,Jun
1998-07-01,0.019526558252816698,0.0027862212739959125,0.14762741652021089,0.21153538903978272,0.09937689726793418,0.12398146668796932,0.33168237737657774,0.08052404537466049,Jul
1998-08-01,0.018722068236316076,0.0026155338445979647,0.1437125748502994,0.21540702379025733,0.09402815989642337,0.11830393267519015,0.35264605923288556,0.07930085774397151,Aug
1998-09-01,0.018014217426165765,0.0025435773792635355,0.1419047619047619,0.20492063492063492,0.10365079365079365,0.11984126984126985,0.3453968253968254,0.07444444444444444,Sep
1998-10-01,0.01802933984344329,0.0025872819050884706,0.14012738853503184,0.20939490445859874,0.10254777070063695,0.11719745222929936,0.3460191082802548,0.09171974522292993,Oct
1998-11-01,0.01835712330437449,0.002632263625267085,0.13655737704918033,0.21278688524590164,0.09950819672131148,0.11114754098360656,0.35081967213114756,0.08278688524590164,Nov
1998-12-01,0.0184945674493647,0.002632263625267085,0.14190981432360741,0.2385610079575597,0.08753315649867374,0.1177055702917772,0.3317307692307692,0.08090185676392574,Dec
1999-01-01,0.01892302567862527,0.0026987980834065946,0.14625167336010708,0.2143574297188755,0.09504685408299866,0.12115127175368139,0.33417001338688085,0.08952476572958501,Jan
1999-02-01,0.018536655750682023,0.0024944439673423922,0.13991163475699558,0.19440353460972018,0.10472917689412535,0.12322042218949436,0.3429880543282605,0.08558337424316806,Feb
1999-03-01,0.018424964229756244,0.00250478577483552,0.14750129690472075,0.20940688224105136,0.0954521874459623,0.13176551962649144,0.34566833823275117,0.07522047380252464,Mar
1999-04-01,0.018399257674856655,0.0025368361978517447,0.13924050632911392,0.2111925383077948,0.09710193204530314,0.13241172551632246,0.3341105929380413,0.07878081279147235,Apr
1999-05-01,0.01820930332746484,0.0024800965875918513,0.14078674948240166,0.22481021394064873,0.08988957902001381,0.1349206349206349,0.34679089026915116,0.07056590752242926,May
1999-06-01,0.018027160955398663,0.0024176007849867516,0.1478743068391867,0.21424970593177617,0.085867921357755,0.14165686439253908,0.3385985548647286,0.07393715341959335,Jun
1999-07-01,0.017915901767041994,0.0024343145753139314,0.1404149377593361,0.2107883817427386,0.10390041493775934,0.12929460580912863,0.3354356846473029,0.07717842323651453,Jul
1999-08-01,0.017810115277946976,0.0023750904791024346,0.14782459746488524,0.21548475505310039,0.08838643371017471,0.1354916067146283,0.3355601233299075,0.07862281603288798,Aug
1999-09-01,0.017661033932311138,0.002364879428031487,0.14911242603550295,0.20236686390532543,0.08520710059171598,0.1323753169907016,0.336770921386306,0.08571428571428572,Sep
1999-10-01,0.01706315400473474,0.0023564485081676665,0.14018691588785046,0.2033575631706473,0.0943232952578747,0.13136033229491173,0.34631360332294914,0.08843890619591555,Oct
1999-11-01,0.01692480191429308,0.0022862581514333335,0.1499300209937019,0.19909027291812456,0.08852344296710987,0.14643107067879635,0.33799860041987406,0.08100069979006298,Nov
1999-12-01,0.017018118573535256,0.0022598860520822834,0.13886431983017866,0.198478683884663,0.09074827525207854,0.14204846983902353,0.3601627454448965,0.07588890854413585,Dec
2000-01-01,0.017037864736425774,0.002328998099338892,0.13192011212333568,0.20409950946040645,0.11002102312543798,0.13507358093903293,0.3584442887175893,0.06902592852137351,Jan
2000-02-01,0.017342314210576526,0.0023722024676865443,0.14493001024240354,0.199897575964493,0.099180607715944,0.1309320587231137,0.3398770911573916,0.07169682485489928,Feb
2000-03-01,0.016789136784069195,0.0022187663931808616,0.1423338566195709,0.20146520146520147,0.09820338391766963,0.14268271411128555,0.34571777428920286,0.07482993197278912,Mar
2000-04-01,0.016165271087922584,0.0021784695978365456,0.12899106002554278,0.19759168035030103,0.09523809523809523,0.15070242656449553,0.35011859149790187,0.07407407407407407,Apr
2000-05-01,0.015957530430396934,0.0022638919145411083,0.1507467870788468,0.18687044112539075,0.09534560611323376,0.136158388329281,0.3560263980548802,0.08093087877735325,May
2000-06-01,0.016268339329204615,0.0023340745691105844,0.17271279419571758,0.19005485754733675,0.07609272695098213,0.12192532295168997,0.36205981242258006,0.07556184746062644,Jun
2000-07-01,0.016640375655044247,0.002353716349366155,0.15016530363668001,0.19436227597007133,0.09135200974421437,0.14198712371672176,0.34557160257525665,0.07534365756046633,Jul
2000-08-01,0.016892901493883023,0.002495338265302593,0.1573552024602768,0.20502306509482318,0.09294378950965317,0.13309413975738937,0.3336750384418247,0.0852554245685973,Aug
2000-09-01,0.016911651437683056,0.0023952055867109143,0.15306666666666666,0.20426666666666668,0.09706666666666666,0.14026666666666668,0.3221333333333333,0.07377777777777778,Sep
2000-10-01,0.01678436967797677,0.002387286602750624,0.14853632092518973,0.2043729671123961,0.09107336465486086,0.147632815323455,0.3397181062522588,0.07264185037947235,Oct
2000-11-01,0.017537832227017665,0.0026509984949149366,0.15853874800496542,0.18336584500798014,0.10214577052668913,0.13867707040255364,0.3475793580422061,0.07430395460187976,Nov
2000-12-01,0.01829248445376757,0.0027441899154542052,0.1727014554490593,0.1769613063542776,0.1050763223287185,0.12673056443024494,0.3335108271210508,0.08697195598154064,Dec
2001-01-01,0.018887442408673925,0.0026804676693933565,0.17001494271957496,0.1939232940395152,0.09131661962477171,0.13697492943715756,0.3274115889091815,0.0737174165698157,Jan
2001-02-01,0.01960289076454877,0.002926834183124364,0.15782558712432254,0.21859090162588274,0.0880275907373953,0.13614715059944163,0.3181146329446543,0.0650353095746428,Feb
2001-03-01,0.02038259150720466,0.0030525796517326697,0.1647940074906367,0.22748737990555284,0.10714867285458395,0.13255170167725125,0.30874450415241816,0.061553492916463115,Mar
2001-04-01,0.02115638689024534,0.003111983130486547,0.16664008929995217,0.23568808802423855,0.09121352256418434,0.12023600701642481,0.31063626215914525,0.07287513953117525,Apr
2001-05-01,0.022113316800565084,0.003094334832960158,0.17218117571474462,0.24831352393189848,0.09380019274012207,0.13154513331191778,0.2899132669450691,0.07516864760681015,May
2001-06-01,0.02311848539079029,0.0031155127899918245,0.1565391733497841,0.26002467612584823,0.09423195558297347,0.12476866132017274,0.2928747686613202,0.07202344231955583,Jun
2001-07-01,0.02365619208545418,0.0031065460529607404,0.15221023849308826,0.26933009266291963,0.09084004253379918,0.12243657906729455,0.29621753000151907,0.06805407868752848,Jul
2001-08-01,0.02435282332974249,0.0031065460529607404,0.15194547003692133,0.2593013348480545,0.08946322067594434,0.12567452428287418,0.31198523146833285,0.06887247940925874,Aug
2001-09-01,0.02546275008534806,0.0033953455603967894,0.16297955754690563,0.26043125175021004,0.09087090450854103,0.1171940632875945,0.2990758891066928,0.06622794735368244,Sep
2001-10-01,0.027449770849079503,0.0037410283021105514,0.17273199896022876,0.2839875227449961,0.10540681050168962,0.1148947231609046,0.2759292955549779,0.06251624642578632,Oct
2001-11-01,0.0284536037164165,0.003482288435141907,0.14894414594527053,0.30875921529426464,0.09796326377608397,0.10658503061351993,0.2758965387979508,0.06185180557291016,Nov
2001-12-01,0.027931454992398574,0.0032433917760159706,0.13526277549043353,0.3058852022281424,0.0937272947444902,0.10922741583918624,0.2890530394768709,0.062363768466941145,Dec
2002-01-01,0.027593095650243985,0.0031747020343964706,0.1416524077242728,0.32229283793693475,0.09288682473722806,0.10889758005377659,0.2780493766805182,0.05915424101686629,Jan
2002-02-01,0.027622239181771494,0.003100871754526785,0.13730979914790017,0.30821667681071213,0.09567863664029215,0.10712111990261716,0.28167985392574557,0.061716372489348754,Feb
2002-03-01,0.028061723637206305,0.003228326132407084,0.13210500963391136,0.3123795761078998,0.0970616570327553,0.10729768786127168,0.29624277456647397,0.06478805394990365,Mar
2002-04-01,0.02871818710081243,0.0033414059261431825,0.13222467728805676,0.3148040469822072,0.09175485521572276,0.11547854401674613,0.2786370508198628,0.061286196069310385,Apr
2002-05-01,0.028895279668825845,0.0031837740798894855,0.1345398261697821,0.32634837480652457,0.08679604714847006,0.10656030479819026,0.28551017978330756,0.05917371115609001,May
2002-06-01,0.02829744629636738,0.0030140765861447648,0.1285595138806148,0.3311092577147623,0.0887644465626117,0.09877278684618135,0.28392708209221973,0.06541165256761587,Jun
2002-07-01,0.02738898887379823,0.0030169507613001688,0.1400476758045292,0.3175208581644815,0.09415971394517282,0.09940405244338499,0.2825983313468415,0.06495828367103695,Jul
2002-08-01,0.02748707885321356,0.0030763518643724002,0.14053468208092484,0.3221339113680154,0.09561657032755298,0.10211946050096339,0.2763728323699422,0.07369942196531792,Aug
2002-09-01,0.02778564755549767,0.0032006252247472,0.12798448672888135,0.3235971397406375,0.09380681129560053,0.0964731547691189,0.28117803902557265,0.06496182280935645,Sep
2002-10-01,0.027912729097016167,0.0031988854973027036,0.13265920308173829,0.3305645840857108,0.09485975683158782,0.10412904779101963,0.28301432526784637,0.05766221259179006,Oct
2002-11-01,0.02733692970750168,0.0030787801031708474,0.12758215962441313,0.33039906103286387,0.09272300469483569,0.09553990610328639,0.2795774647887324,0.0693661971830986,Nov
2002-12-01,0.02733967721651777,0.003251873171184405,0.12893518518518518,0.321875,0.09722222222222222,0.10104166666666667,0.28530092592592593,0.061921296296296294,Dec
2003-01-01,0.026896473115775827,0.0031114678227358184,0.12969483568075119,0.3203051643192488,0.10997652582159624,0.09870892018779343,0.28039906103286383,0.07030516431924883,Jan
2003-02-01,0.027073708624665842,0.00323750196239094,0.13077280111394754,0.32513344163378977,0.10652123462520306,0.08946391274077513,0.27976328614527735,0.06776514272453005,Feb
2003-03-01,0.027891355105678445,0.0033666869555374398,0.13297624592454588,0.3216115510013973,0.10526315789473684,0.09489986027014438,0.2813227759664648,0.07335817419655333,Mar
2003-04-01,0.02866368506431575,0.0034450120832861066,0.12757294729699162,0.3133906356028048,0.10269169871069894,0.09307848902963131,0.28805700067857953,0.07181633114679936,Apr
2003-05-01,0.02937006060781132,0.0033482753542998494,0.1396672993189684,0.3232108965055264,0.10315954002456179,0.08663615049681814,0.279557887685609,0.07033605001674668,May
2003-06-01,0.029230285905520972,0.0033305073836697205,0.12475717677530758,0.30930282754154975,0.10090654003885172,0.09399956831426722,0.29279084826246493,0.07133606734297432,Jun
2003-07-01,0.02857762869336957,0.003251902995457056,0.12395960492731106,0.3301520363999556,0.09632671179669293,0.08733769836866052,0.2802130729108867,0.07424259238708246,Jul
2003-08-01,0.0284207628988135,0.003162604079664432,0.12421312949640288,0.34723471223021585,0.09172661870503597,0.08869154676258993,0.2797886690647482,0.07329136690647482,Aug
2003-09-01,0.028257575057121672,0.0031254620527418364,0.1286851249859881,0.33886335612599483,0.08530433807869073,0.093823562380899,0.2705974666517207,0.07689720883309047,Sep
2003-10-01,0.027574781859252398,0.003021460500605067,0.1260879523591388,0.32798900595510766,0.09516720109940449,0.09207512597343105,0.2859596885020614,0.0728355474118186,Oct
2003-11-01,0.02668218547837993,0.0028711784338210458,0.12465018656716417,0.31786380597014924,0.09888059701492537,0.10750932835820895,0.279384328358209,0.06914645522388059,Nov
2003-12-01,0.02586631204739194,0.00283360791712504,0.12600697366839003,0.31838403270410004,0.09678970782734159,0.09438499458939521,0.2827942767824937,0.08332331369484189,Dec
2004-01-01,0.024936169876386,0.0028530615556426647,0.12329749103942653,0.3086021505376344,0.0936678614097969,0.097610513739546,0.3046594982078853,0.08076463560334528,Jan
2004-02-01,0.02467122010116044,0.002857417979450559,0.1286886249540835,0.31076282600710176,0.09122076649932656,0.10064895310395494,0.29411044447165424,0.0815476919309416,Feb
2004-03-01,0.024128647317813622,0.002708903531454168,0.12024496525733129,0.3204569544223295,0.10269697326581086,0.10175479919915205,0.28818749263926513,0.07431397950771405,Mar
2004-04-01,0.02379960204479804,0.0027620466257105448,0.12178702570379436,0.30942472460220316,0.09718482252141983,0.10244798041615667,0.28482252141982867,0.07980416156670747,Apr
2004-05-01,0.02360013191518822,0.0026664754502911275,0.1164150024354603,0.2940818314661471,0.0963224549439844,0.1024111056989771,0.3006575742815392,0.08743302484169509,May
2004-06-01,0.023403041150941536,0.0027679950391183926,0.11984069514844316,0.28964518464880523,0.08315230509292783,0.11030654115375332,0.3095582910934106,0.07832488534878107,Jun
2004-07-01,0.02313462126527249,0.002720320567016957,0.12844149459193707,0.2857669616519174,0.1007866273352999,0.10988200589970501,0.28023598820059,0.08628318584070796,Jul
2004-08-01,0.02293238168959047,0.002702475898574426,0.1251564455569462,0.2637046307884856,0.10963704630788486,0.10988735919899875,0.30012515644555693,0.08811013767209011,Aug
2004-09-01,0.022704366481713683,0.0026747175254416,0.11858206130944872,0.27955090198057275,0.10773306421092468,0.1026870190488205,0.29960893149993695,0.08767503469156049,Sep
2004-10-01,0.021999290621866334,0.0026449831057247498,0.1164867882396725,0.28036223793574,0.10656246123309764,0.10234462225530332,0.2973576479344994,0.0910557002853244,Oct
2004-11-01,0.02165480928923452,0.0026034077724760825,0.1200201714573878,0.28555219364599094,0.10489157841654059,0.1110690872415532,0.2907211296016137,0.08825012607160868,Nov
2004-12-01,0.021532063067262262,0.0025756908836436377,0.12074615578522813,0.2811948575749937,0.10763801361230149,0.11583060247038064,0.29165616334761785,0.08847995966725486,Dec
2005-01-01,0.02150789517340265,0.002711583523954207,0.12410071942446044,0.28764131551901334,0.10675745118191161,0.10470195272353545,0.2989465570400822,0.07977903391572456,Jan
2005-02-01,0.02121336382382929,0.002461666172372522,0.12055137844611528,0.26629072681704263,0.10676691729323308,0.11967418546365914,0.3015037593984962,0.0943609022556391,Feb
2005-03-01,0.021000164187408892,0.002621565899687818,0.12201111541941322,0.26638231872818924,0.10003877471888328,0.11360992632803413,0.3103270001292491,0.09202533281633708,Mar
2005-04-01,0.020491619636482414,0.0025429624737026246,0.10779457768508863,0.26042752867570385,0.10479666319082377,0.11822210636079249,0.3093065693430657,0.09958289885297185,Apr
2005-05-01,0.02034881403964546,0.0025728611661533364,0.11540975035943014,0.24990197359822244,0.10612991765782251,0.12168344007319305,0.3131616782119984,0.09279832701607633,May
2005-06-01,0.020457000097855272,0.0025630260699524444,0.12905369484316853,0.25412014885699097,0.09928229665071771,0.11403508771929824,0.3135300372142477,0.08639021796916534,Jun
2005-07-01,0.020334957941223416,0.002541869742652927,0.12678908992708615,0.2588441803942749,0.09235754793410748,0.11031596003240615,0.3250067512827437,0.08506616257088846,Jul
2005-08-01,0.02022173347210709,0.002474091773251115,0.12266848196051736,0.2426140231449966,0.10496936691626957,0.11272974812797822,0.3287950987066031,0.0852280462899932,Aug
2005-09-01,0.021285416633528596,0.0029990772009876937,0.13663444988746193,0.2500992982920694,0.11320005295908911,0.11425923474116245,0.3133854097709519,0.0803654177148153,Sep
2005-10-01,0.021870463725759955,0.0027476554627283503,0.12411109620287132,0.252784113779686,0.10089896685898296,0.11860995572252785,0.3135650073795787,0.08560311284046693,Oct
2005-11-01,0.02107355002468755,0.0024749962962821383,0.11882104150145387,0.2512556172349987,0.09489822891884747,0.12067142479513614,0.323949246629659,0.08895056833201163,Nov
2005-12-01,0.020591033016255558,0.0024683651005316582,0.12817694738288227,0.25030910839401016,0.10248660530292622,0.11224069240280259,0.3243577414480011,0.08696249484819343,Dec
2006-01-01,0.01985752038855568,0.0022967781208116317,0.12231030577576443,0.2508493771234428,0.10093431483578709,0.11622310305775764,0.3200736126840317,0.08720271800679502,Jan
2006-02-01,0.019471164643803766,0.0022579483977209873,0.12388641425389756,0.24512806236080179,0.09966592427616927,0.12138084632516703,0.32238307349665923,0.09896993318485524,Feb
2006-03-01,0.019069277009815595,0.0023433737885204054,0.12895927601809956,0.25339366515837103,0.09813348416289593,0.11778846153846154,0.30740950226244346,0.08993212669683258,Mar
2006-04-01,0.01855747828773108,0.0023465432770325514,0.12443820224719102,0.2564606741573034,0.11137640449438202,0.11980337078651686,0.3050561797752809,0.08300561797752809,Apr
2006-05-01,0.018424151965172414,0.0025718454395012567,0.1332378223495702,0.2614613180515759,0.10272206303724929,0.12349570200573066,0.30587392550143266,0.07406876790830945,May
2006-06-01,0.018615446254060936,0.0023612284951694484,0.14412226824739324,0.23096700471361234,0.10612769604342237,0.11826881874017997,0.30895586344807885,0.0922725324953578,Jun
2006-07-01,0.018849490191473774,0.0024533426443381396,0.13101045296167246,0.22885017421602788,0.1018815331010453,0.11846689895470383,0.33059233449477354,0.08905923344947735,Jul
2006-08-01,0.018979160277913854,0.0024183278732222723,0.12607530672683684,0.24072768297842334,0.09603723029191934,0.12043435340572557,0.3206881963051756,0.09110139613594698,Aug
2006-09-01,0.018824864418381295,0.002433334203700501,0.12852344092303197,0.23820651380166497,0.10544764130276034,0.11537899810135827,0.33416094639988314,0.08938221118738134,Sep
2006-10-01,0.018730099484641074,0.0024156755799302028,0.14122194143005798,0.22194143005797531,0.10138248847926268,0.11580199197264754,0.33521629255240076,0.08503047420841385,Oct
2006-11-01,0.01895788505834289,0.0024979846527804395,0.14318975552968569,0.22933643771827705,0.1040454016298021,0.11466821885913853,0.32668800931315484,0.0860011641443539,Nov
2006-12-01,0.018997699679628586,0.0024807571724164367,0.14315291333924873,0.23765158237207926,0.09893522626441881,0.11608991422656019,0.3197278911564626,0.08666075125702455,Dec
2007-01-01,0.01924138049421546,0.0024182739276180465,0.14347948285553683,0.22681281618887014,0.10820685778527263,0.10989319842608207,0.30902192242833054,0.08740865654862282,Jan
2007-02-01,0.019584398072600998,0.0024601982983096125,0.1498484192291035,0.2371878157932727,0.10307492420961455,0.12213079255088782,0.30056301429190124,0.08647322073047495,Feb
2007-03-01,0.019201361776737147,0.002358436416721903,0.12702421631258357,0.2387461001337097,0.1051849650869113,0.11454464418362799,0.3203090179765265,0.09136829594413906,Mar
2007-04-01,0.018957824726327736,0.0024323891701147665,0.145985401459854,0.23883211678832117,0.10481751824817519,0.10832116788321168,0.31562043795620437,0.0905109489051095,Apr
2007-05-01,0.018591352353312787,0.002310864652638307,0.14232929352645582,0.25066509015666566,0.10360626662725392,0.11084835944428023,0.3185042861365652,0.07833284067395803,May
2007-06-01,0.018851490773535835,0.002394032994286259,0.1266657114199742,0.25189855280126094,0.10617566986674308,0.11864163920332425,0.30276543917466686,0.09170368247599943,Jun
2007-07-01,0.01923455511943696,0.0023700361456047312,0.14267729752412925,0.2618548048678137,0.10952580780528745,0.11554063505385369,0.2873129108966289,0.08420758147992727,Jul
2007-08-01,0.019315889161145662,0.0024211063578404276,0.13683316824678082,0.26758171784349793,0.10853261638601953,0.11277769916513372,0.2896561482948917,0.08320362247063817,Aug
2007-09-01,0.01919634703472729,0.0023711710392099686,0.1284518828451883,0.26624825662482565,0.10613668061366806,0.11617852161785217,0.302370990237099,0.09316596931659693,Sep
